class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62
17,0.021867036819458008,-0.08968019485473633,0.03838300704956055,-0.09133043885231018,0.05108761787414551,-0.09285560250282288,-0.03078553080558777,-0.09035545587539673,-0.04818037152290344,-0.09181517362594604,-0.06709271669387817,-0.0924043357372284,0.06873524188995361,-0.061773836612701416,-0.10144859552383423,-0.054909735918045044,0.029408752918243408,0.0848153829574585,-0.034498900175094604,0.09239703416824341,0.21402853727340698,0.3677102327346802,-0.2306593358516693,0.3885578513145447,0.3196731209754944,0.8190444111824036,-0.27847158908843994,0.8966686129570007,0.31290149688720703,1.2594165205955505,-0.3063228130340576,1.2975834012031555,0.3426538109779358,1.4042057394981384,-0.32638412714004517,1.4834616780281067,0.2979367971420288,1.4273048043251038,-0.2928391993045807,1.5062785744667053,0.2785305976867676,1.3754581809043884,-0.2705386132001877,1.4451619982719421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.02179163694381714,-0.08956047892570496,0.03833812475204468,-0.09105846285820007,0.05095309019088745,-0.09248536825180054,-0.03078433871269226,-0.09025979042053223,-0.04817730188369751,-0.09170368313789368,-0.06713265180587769,-0.09220600128173828,0.06836628913879395,-0.061366140842437744,-0.10162323713302612,-0.05469930171966553,0.02920973300933838,0.0841294527053833,-0.034624069929122925,0.09152781963348389,0.21397197246551514,0.36764204502105713,-0.23063108325004578,0.38867729902267456,0.32157015800476074,0.8111076354980469,-0.27831563353538513,0.8900095224380493,0.3157331943511963,1.2543721199035645,-0.3063898980617523,1.2967959642410278,0.34564876556396484,1.3993254899978638,-0.326690137386322,1.4769108295440674,0.30139458179473877,1.422733187675476,-0.2932918816804886,1.5005130767822266,0.2821626663208008,1.3711413145065308,-0.27087394893169403,1.4399069547653198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.021934032440185547,-0.08952826261520386,0.038665175437927246,-0.09100046753883362,0.051258623600006104,-0.09239691495895386,-0.030659645795822144,-0.0902177095413208,-0.048213690519332886,-0.09164085984230042,-0.06717410683631897,-0.09214925765991211,0.0687401294708252,-0.06127235293388367,-0.10151517391204834,-0.05468955636024475,0.0291786789894104,0.08411699533462524,-0.03476712107658386,0.09151744842529297,0.2143784761428833,0.36764585971832275,-0.230386883020401,0.3884963393211365,0.32210928201675415,0.811100423336029,-0.2781469523906708,0.8864148259162903,0.31762176752090454,1.2543253302574158,-0.3069199025630951,1.2956551909446716,0.348516047000885,1.3992323279380798,-0.3279128968715668,1.4758546948432922,0.30399245023727417,1.4227336049079895,-0.29434171319007874,1.4998546242713928,0.2844335436820984,1.3711578249931335,-0.27181190252304077,1.4393817782402039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.022647202014923096,-0.08943894505500793,0.039813995361328125,-0.09097239375114441,0.05251491069793701,-0.09239554405212402,-0.03009435534477234,-0.08979293704032898,-0.04804414510726929,-0.09110918641090393,-0.06662055850028992,-0.0917680561542511,0.07027626037597656,-0.061315298080444336,-0.10015270113945007,-0.05470454692840576,0.02949732542037964,0.08399099111557007,-0.03465726971626282,0.09144014120101929,0.2159748077392578,0.36714762449264526,-0.22843509912490845,0.3868122100830078,0.32356417179107666,0.8109536170959473,-0.27606335282325745,0.8795580863952637,0.31767046451568604,1.2530322074890137,-0.3053392469882965,1.2918747663497925,0.34821730852127075,1.3973580598831177,-0.3262889087200165,1.4693896770477295,0.3029590845108032,1.4207289218902588,-0.2926487922668457,1.4940760135650635,0.28357499837875366,1.3691118955612183,-0.2701273411512375,1.4339613914489746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.02338474988937378,-0.0893605649471283,0.040987491607666016,-0.0908789336681366,0.05386632680892944,-0.09227257966995239,-0.02919679880142212,-0.0895766019821167,-0.04736378788948059,-0.09078899025917053,-0.06562143564224243,-0.09146818518638611,0.07223200798034668,-0.06105363368988037,-0.09832984209060669,-0.05447384715080261,0.02997535467147827,0.08394801616668701,-0.034119635820388794,0.09141325950622559,0.21782135963439941,0.3664396405220032,-0.2255803346633911,0.3857882022857666,0.3252983093261719,0.811208188533783,-0.27405664324760437,0.8751676678657532,0.3190324306488037,1.251884400844574,-0.30349986255168915,1.289417564868927,0.34962213039398193,1.3946493268013,-0.3250648081302643,1.4638190865516663,0.3039034605026245,1.417125165462494,-0.2914988547563553,1.4889426827430725,0.284542441368103,1.3660343289375305,-0.26884825527668,1.429654061794281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0242234468460083,-0.08958649635314941,0.04222464561462402,-0.09109485149383545,0.055401504039764404,-0.09249937534332275,-0.028735876083374023,-0.08972427248954773,-0.04748925566673279,-0.09091001749038696,-0.06526914238929749,-0.09173169732093811,0.07438284158706665,-0.06149059534072876,-0.09675532579421997,-0.05508017539978027,0.03072357177734375,0.08391833305358887,-0.03364524245262146,0.09135293960571289,0.22003191709518433,0.36582040786743164,-0.22341036796569824,0.3833443522453308,0.3273564577102661,0.81458979845047,-0.27237364649772644,0.8746208548545837,0.31939518451690674,1.2520927786827087,-0.3013743907213211,1.2860061526298523,0.3487304449081421,1.3950318694114685,-0.32296454906463623,1.461578905582428,0.3027111887931824,1.4171140789985657,-0.28942497074604034,1.485575020313263,0.2838560938835144,1.3655802607536316,-0.2669524848461151,1.4260289072990417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.024294257164001465,-0.08966562151908875,0.04244232177734375,-0.09104371070861816,0.05565160512924194,-0.09234711527824402,-0.02870282530784607,-0.0897265076637268,-0.047579050064086914,-0.09080526232719421,-0.06530919671058655,-0.0915813148021698,0.07481783628463745,-0.061281442642211914,-0.09658822417259216,-0.05490589141845703,0.030999839305877686,0.0838894248008728,-0.03364020586013794,0.0913572907447815,0.22082746028900146,0.36572760343551636,-0.22276216745376587,0.3832792043685913,0.328105092048645,0.8155031204223633,-0.2718510925769806,0.8749655485153198,0.3196772336959839,1.2522724866867065,-0.3006689101457596,1.2862696647644043,0.34882450103759766,1.3951436281204224,-0.3221672475337982,1.4629671573638916,0.30271780490875244,1.417264461517334,-0.2887313663959503,1.487250804901123,0.28395479917526245,1.3657039403915405,-0.26630571484565735,1.4272077083587646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.024322986602783203,-0.08977320790290833,0.04252028465270996,-0.09118112921714783,0.055738747119903564,-0.09249129891395569,-0.028772056102752686,-0.0896860659122467,-0.047700852155685425,-0.09073472023010254,-0.06541845202445984,-0.09157699346542358,0.07492828369140625,-0.06149294972419739,-0.09673210978507996,-0.055113375186920166,0.031058549880981445,0.08367478847503662,-0.03367611765861511,0.09121042490005493,0.22098487615585327,0.3650897741317749,-0.2229955494403839,0.3824317455291748,0.32937127351760864,0.81414395570755,-0.2718266695737839,0.8742311596870422,0.32062649726867676,1.2511633038520813,-0.3006422519683838,1.2861081957817078,0.34968847036361694,1.3937763571739197,-0.3219418376684189,1.4627814888954163,0.3040769696235657,1.4159446358680725,-0.28849902749061584,1.48711758852005,0.2853724956512451,1.3644608855247498,-0.26610760390758514,1.4270184636116028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.024304091930389404,-0.08982923626899719,0.04249978065490723,-0.09123554825782776,0.05571186542510986,-0.09253719449043274,-0.028824329376220703,-0.08973535895347595,-0.04778474569320679,-0.09077861905097961,-0.0655367374420166,-0.09162348508834839,0.07490485906600952,-0.061580121517181396,-0.09723532199859619,-0.05515071749687195,0.03103649616241455,0.08357924222946167,-0.033747315406799316,0.09115111827850342,0.22110533714294434,0.3638668656349182,-0.22355970740318298,0.3827083110809326,0.3321636915206909,0.8128147125244141,-0.27227500081062317,0.8759547472000122,0.32179534435272217,1.25082528591156,-0.3006655126810074,1.2878038883209229,0.3506465554237366,1.3935575485229492,-0.3219737112522125,1.4675766229629517,0.3048427104949951,1.4158556461334229,-0.2885117381811142,1.4916833639144897,0.2861756682395935,1.3643676042556763,-0.2661248743534088,1.430724024772644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.024535655975341797,-0.09029918909072876,0.04282808303833008,-0.09177538752555847,0.05608844757080078,-0.09313493967056274,-0.02888399362564087,-0.0901411771774292,-0.04805830121040344,-0.0912838876247406,-0.06567180156707764,-0.0923016369342804,0.07534432411193848,-0.06274944543838501,-0.09720605611801147,-0.05634239315986633,0.03103107213973999,0.08340197801589966,-0.033893704414367676,0.0908498764038086,0.22157275676727295,0.36193352937698364,-0.22331398725509644,0.37922269105911255,0.33253079652786255,0.8117957711219788,-0.2717893123626709,0.8747032284736633,0.32176804542541504,1.2496488690376282,-0.29969334602355957,1.2864909768104553,0.35027456283569336,1.3925195336341858,-0.3212854713201523,1.4665783047676086,0.3045806288719177,1.4145613312721252,-0.28801146149635315,1.4904044270515442,0.2859465479850769,1.3629676699638367,-0.26564057171344757,1.4294535517692566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.02447044849395752,-0.09026378393173218,0.042745113372802734,-0.09173950552940369,0.05599653720855713,-0.09309545159339905,-0.028950810432434082,-0.09012988209724426,-0.04812842607498169,-0.09127911925315857,-0.065752774477005,-0.0923263430595398,0.07506394386291504,-0.0628587007522583,-0.0975317656993866,-0.056488215923309326,0.03094327449798584,0.0832529067993164,-0.033977776765823364,0.09069222211837769,0.22141891717910767,0.36113327741622925,-0.2238622009754181,0.3791917562484741,0.3324158787727356,0.8091819286346436,-0.2715151757001877,0.8745542764663696,0.3216836452484131,1.2485244274139404,-0.29905620217323303,1.2865620851516724,0.3502344489097595,1.3916857242584229,-0.3202134668827057,1.466435432434082,0.30455493927001953,1.4134379625320435,-0.2873448580503464,1.490210771560669,0.28588229417800903,1.361838698387146,-0.26506976783275604,1.4292587041854858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.024471938610076904,-0.09025734663009644,0.04275637865066528,-0.0917218029499054,0.05601722002029419,-0.0930694043636322,-0.028939485549926758,-0.09011977910995483,-0.048133790493011475,-0.09127038717269897,-0.06572899222373962,-0.09233349561691284,0.07502549886703491,-0.0628921389579773,-0.09746107459068298,-0.056530117988586426,0.030740678310394287,0.08319807052612305,-0.03406023979187012,0.09063667058944702,0.22150278091430664,0.35889899730682373,-0.22376546263694763,0.3781588077545166,0.3325604796409607,0.807013988494873,-0.2719975560903549,0.875856876373291,0.3215494155883789,1.2452009916305542,-0.2988757789134979,1.2860277891159058,0.3502376675605774,1.3880702257156372,-0.3215372860431671,1.466709017753601,0.30446285009384155,1.4113506078720093,-0.2879403531551361,1.4906843900680542,0.2858816981315613,1.3599286079406738,-0.2656649649143219,1.42971932888031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.024356544017791748,-0.09029853343963623,0.042687952518463135,-0.09183397889137268,0.05607008934020996,-0.09325575828552246,-0.028858482837677002,-0.0899260938167572,-0.048111557960510254,-0.09105461835861206,-0.0656355619430542,-0.09217646718025208,0.07523250579833984,-0.06320604681968689,-0.09726330637931824,-0.05662456154823303,0.030770719051361084,0.08299517631530762,-0.03387835621833801,0.09050387144088745,0.2219865322113037,0.3576526641845703,-0.22339707612991333,0.37783050537109375,0.33126193284988403,0.8077083826065063,-0.27145278453826904,0.8777222633361816,0.3199918866157532,1.2450090646743774,-0.2981056869029999,1.2866051197052002,0.3490583896636963,1.3878512382507324,-0.3205481767654419,1.4668620824813843,0.30356907844543457,1.4111791849136353,-0.2870796173810959,1.4906765222549438,0.2848450541496277,1.3596848249435425,-0.2649030238389969,1.4296871423721313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
